corpus,chunking_method,embedding_method,query,period,rank_in_period,chunk_id,timestamp_iso,text_preview
US,fixed_660,dense_e5_base,Who is the Minister of Defense/Secretary of Defense?,LATE,6,fixed_660_dense_2930,2023-10-06,"Kenny is a trailblazer, who, along with a cadre of incredible accompanying musicians, amazing songwriters, and the perfect mix of vocals, is an icon in American music.
Kenny continues to expand his musical horizons and skills, including his own vocals.
As important as Kenny's musical talents is his ..."
US,fixed_660,dense_e5_base,Who is the Minister of Defense/Secretary of Defense?,LATE,7,fixed_660_dense_2913,2023-09-29,"The outstanding graduate of the first class, Staff Sgt.
Melvin C. Leverick, recalled ``I think that those who graduated [from the NCOCC] were much better prepared for some of the problems that would arise in Vietnam.''
The NCO candidate course was designed to maximize the two-year tour of the enlist..."
US,fixed_660,dense_e5_base,Who is the Minister of Defense/Secretary of Defense?,LATE,8,fixed_660_dense_2891,2023-09-22,"Today, I am proud to honor some of the women who through their hard work and tireless dedication have brought great inspiration to many throughout the world.
As a United States Representative, it is both my sacred and constitutional obligation to remain steadfast in my commitment to the defense of r..."
US,fixed_660,dense_e5_base,Who is the Minister of Defense/Secretary of Defense?,LATE,9,fixed_660_dense_2892,2023-09-22,"154



Date: 2023-09-22 Volume: 169, Issue: 154 Pages: E881 - E881 ================================================================================ [Extensions of Remarks] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RECOGNIZING DR.
SUSAN MICHAEL WHO ..."
US,fixed_660,dense_e5_base,Who is the Minister of Defense/Secretary of Defense?,LATE,10,fixed_660_dense_2894,2023-09-22,"LISA C. McCLAIN of michigan in the house of representatives Mrs. McCLAIN.
Mr. Speaker, I rise today to honor exceptional female leaders throughout our Nation who have recently been recognized as ``Christian Women of Distinction'' by She Leads America.
While I strive to lead by example for my constit..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,EARLY,1,fixed_660_dense_2656,2023-07-11,"Mr. Speaker, I ask my colleagues to join me today in celebrating the 100th birthday of Vivian Litchard, a woman who answered the call of duty at the tender age of 18 and served our country with dignity in its darkest hours.
Though she may say ``It really wasn't a big deal, its just what we all did''..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,EARLY,2,fixed_660_dense_2660,2023-07-12,"Here, he was able to develop medical assets which provided care to injured soldiers within the theater, therefore improving battlefield care.
Throughout his many positions, he was able to demonstrate empathy towards warriors, aiding many in their return to good health.
Colonel Gross served the count..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,EARLY,3,fixed_660_dense_2670,2023-07-13,"I am proud that Dr. Mund was elected as the 2022-2023 president of this prestigious healthcare organization.
Certified Registered Nurse Anesthetists (CRNAs) are advanced practice registered nurses who administer more than 50 million anesthetics to patients each year.
They work in every setting in wh..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,EARLY,4,fixed_660_dense_2672,2023-07-13,"Deputy Durm was well liked and respected by all who had the privilege of knowing him.
Described by his colleagues and friends as genuine, courteous, and sincere, Deputy Durm always had a smile and joke to brighten someone's day.
A shining example of what it means to serve and protect, Deputy Durm wo..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,EARLY,5,fixed_660_dense_2708,2023-07-20,"125



Date: 2023-07-20 Volume: 169, Issue: 125 Pages: E701 - E701 ================================================================================ [Extensions of Remarks] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] OPPOSITION TO LEADED AVIATION FUEL..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,EARLY,6,fixed_660_dense_2759,2023-08-08,"May we all be even half as successful as Dr. Jackson was at leaving the world a better place than we found it. ____________________
HONORING THE LIFE AND SERVICE OF WILLIAM DILDAY; Congressional Record Vol.
169, No.
134



Date: 2023-08-08 Volume: 169, Issue: 134 Pages: E762 - E762 =================..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,EARLY,7,fixed_660_dense_2773,2023-08-11,"The sacrifices of our World War II veterans paid for the end to what was one of the most horrific wars in human history.
On this day in 1945, Japan signed the terms of surrender aboard the USS Missouri in Tokyo Bay.
This day marks the heroic triumph of American forces for the good of the whole world..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,EARLY,8,fixed_660_dense_2800,2023-08-25,"Everyone was welcome in Pam's heart and in her home, so it is fitting that her legacy will forever be remembered. ____________________
HONORING THE LIFE OF CRAIG ALLEN KEITH; Congressional Record Vol.
169, No.
139



Date: 2023-08-25 Volume: 169, Issue: 139 Pages: E796 - E796 =======================..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,EARLY,9,fixed_660_dense_2827,2023-09-08,"The original site of the rally is where the offices of the Palos Verdes Unified District now stands.
What was once empty land with rolling hills and scenic views has transformed into a beautiful community with an amazing school district, businesses, and homes.
Today, the Peninsula is home to roughly..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,EARLY,10,fixed_660_dense_2859,2023-09-18,"384, H.R. 589, MAHSA Act; and Yes on Roll Call No.
385, H. Res.
492, Condemning the Government of Iran's state-sponsored persecution of the Baha'i minority its continued violatio of the International Covenants on Human Rights.
On September 14, 2023, my vote was recorded as YES on Roll Call No.
391 f..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,LATE,1,fixed_660_dense_2859,2023-09-18,"384, H.R. 589, MAHSA Act; and Yes on Roll Call No.
385, H. Res.
492, Condemning the Government of Iran's state-sponsored persecution of the Baha'i minority its continued violatio of the International Covenants on Human Rights.
On September 14, 2023, my vote was recorded as YES on Roll Call No.
391 f..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,LATE,2,fixed_660_dense_2827,2023-09-08,"The original site of the rally is where the offices of the Palos Verdes Unified District now stands.
What was once empty land with rolling hills and scenic views has transformed into a beautiful community with an amazing school district, businesses, and homes.
Today, the Peninsula is home to roughly..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,LATE,3,fixed_660_dense_2800,2023-08-25,"Everyone was welcome in Pam's heart and in her home, so it is fitting that her legacy will forever be remembered. ____________________
HONORING THE LIFE OF CRAIG ALLEN KEITH; Congressional Record Vol.
169, No.
139



Date: 2023-08-25 Volume: 169, Issue: 139 Pages: E796 - E796 =======================..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,LATE,4,fixed_660_dense_2773,2023-08-11,"The sacrifices of our World War II veterans paid for the end to what was one of the most horrific wars in human history.
On this day in 1945, Japan signed the terms of surrender aboard the USS Missouri in Tokyo Bay.
This day marks the heroic triumph of American forces for the good of the whole world..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,LATE,5,fixed_660_dense_2759,2023-08-08,"May we all be even half as successful as Dr. Jackson was at leaving the world a better place than we found it. ____________________
HONORING THE LIFE AND SERVICE OF WILLIAM DILDAY; Congressional Record Vol.
169, No.
134



Date: 2023-08-08 Volume: 169, Issue: 134 Pages: E762 - E762 =================..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,LATE,6,fixed_660_dense_2708,2023-07-20,"125



Date: 2023-07-20 Volume: 169, Issue: 125 Pages: E701 - E701 ================================================================================ [Extensions of Remarks] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] OPPOSITION TO LEADED AVIATION FUEL..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,LATE,7,fixed_660_dense_2670,2023-07-13,"I am proud that Dr. Mund was elected as the 2022-2023 president of this prestigious healthcare organization.
Certified Registered Nurse Anesthetists (CRNAs) are advanced practice registered nurses who administer more than 50 million anesthetics to patients each year.
They work in every setting in wh..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,LATE,8,fixed_660_dense_2672,2023-07-13,"Deputy Durm was well liked and respected by all who had the privilege of knowing him.
Described by his colleagues and friends as genuine, courteous, and sincere, Deputy Durm always had a smile and joke to brighten someone's day.
A shining example of what it means to serve and protect, Deputy Durm wo..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,LATE,9,fixed_660_dense_2660,2023-07-12,"Here, he was able to develop medical assets which provided care to injured soldiers within the theater, therefore improving battlefield care.
Throughout his many positions, he was able to demonstrate empathy towards warriors, aiding many in their return to good health.
Colonel Gross served the count..."
US,fixed_660,dense_e5_base,What was the official position regarding Iran in 2023?,LATE,10,fixed_660_dense_2656,2023-07-11,"Mr. Speaker, I ask my colleagues to join me today in celebrating the 100th birthday of Vivian Litchard, a woman who answered the call of duty at the tender age of 18 and served our country with dignity in its darkest hours.
Though she may say ``It really wasn't a big deal, its just what we all did''..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,EARLY,1,fixed_660_dense_2658,2023-07-12,"Jewish merchants in Philadelphia and Newport, signed similar agreements.
Others, most famously Haym Salomon, joined the Sons of Liberty.
Gershom Mendes Seixas, the spiritual

leader of New York's Shearith Israel--the first synagogue in what became the United States--actively supported Independence.
..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,EARLY,2,fixed_660_dense_2660,2023-07-12,"Here, he was able to develop medical assets which provided care to injured soldiers within the theater, therefore improving battlefield care.
Throughout his many positions, he was able to demonstrate empathy towards warriors, aiding many in their return to good health.
Colonel Gross served the count..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,EARLY,3,fixed_660_dense_2663,2023-07-12,"Over the course of Mr. Gallagher's Chancellorship, he enhanced the University of Pittsburgh's reputation as an economic engine for Pennsylvania.
One out of every 32 Pennsylvania workers earns their degree from Pitt, resulting in $5.2 billion in economic impact during his time.
He has also positioned..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,EARLY,4,fixed_660_dense_2665,2023-07-12,"Eighth-grade algebra is the policy in high-performing foreign countries whose inhabitants will compete with America's children in the future--and that eighth-grade goal was expressly part of the 1999 and 2006 California math frameworks.
This current framework recommends ninth grade as when almost al..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,EARLY,5,fixed_660_dense_2666,2023-07-12,"Then they should learn to use mathematics to transform the world--a rather inappropriate task for math class.
Conclusion There are close to

6 million students in California.
What is done in California public schools influences practices in the rest of the country.
Parents and taxpayers want math to..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,EARLY,6,fixed_660_dense_2672,2023-07-13,"Deputy Durm was well liked and respected by all who had the privilege of knowing him.
Described by his colleagues and friends as genuine, courteous, and sincere, Deputy Durm always had a smile and joke to brighten someone's day.
A shining example of what it means to serve and protect, Deputy Durm wo..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,EARLY,7,fixed_660_dense_2685,2023-07-17,"In his last post, Col.
Brown also provided support to the 7-state region as a board member for the 2022 Service Academy.
He supports all local leaders of Nevada by providing them with information regarding the Army Reserve and the economic impact to states and cities.
He has also supported the Army ..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,EARLY,8,fixed_660_dense_2703,2023-07-19,"Currently, it is home to over 40,000 people and is the largest municipality in Westmoreland County.
While Hempfield Township is an important hub for business and industry, the township never forgot its rich agricultural heritage.
Hailing from southeastern Pennsylvania, its early settlers were largel..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,EARLY,9,fixed_660_dense_2708,2023-07-20,"125



Date: 2023-07-20 Volume: 169, Issue: 125 Pages: E701 - E701 ================================================================================ [Extensions of Remarks] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] OPPOSITION TO LEADED AVIATION FUEL..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,EARLY,10,fixed_660_dense_3097,2023-11-21,"The regular collection of information on federal advertising contracts with SDBs and businesses owned by women and minorities is essential to bridging the gap between what current statistics show and a more inclusive advertising landscape.
This bill would help achieve this goal while also promoting ..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,LATE,1,fixed_660_dense_3097,2023-11-21,"The regular collection of information on federal advertising contracts with SDBs and businesses owned by women and minorities is essential to bridging the gap between what current statistics show and a more inclusive advertising landscape.
This bill would help achieve this goal while also promoting ..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,LATE,2,fixed_660_dense_3032,2023-11-01,"His love for music and beautiful tenor voice is what joined him with the love of his life, his wife, Shirley Ann Faulkens.
In December of 1969, Sammy married Shirley Ann Faulkens.
They were married for 53 years and 10 months and had two children together, Ako and Pili.
Mr. Speaker, I ask my colleagu..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,LATE,3,fixed_660_dense_3036,2023-11-01,"Moreover, Mr. Chastain has excelled in establishing stakeholder partnerships and currently serves as an Executive Steering Committee Member of the North Carolina Joint Terrorist Task Force (JTTF).
His contributions to this task force are crucial to our state's security efforts.
Mr. Chastain's outsta..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,LATE,4,fixed_660_dense_2957,2023-10-13,"Since taking the position, Ruthie has helped increase the funding for the East Bay Center from $3.2M to $4.2M and in doing so has helped raise wages for the Center's staff.
Ruthie is also leading the Center's Strategic Plan, requiring organizational and cultural changes to the operation, doing so wh..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,LATE,5,fixed_660_dense_2960,2023-10-13,"During this time, Colonel Volk held various staff and command positions, both in the United States and Germany, gaining expertise and honing his leadership skills.
While serving as the Chief of the Strategic Leadership Division in the Army Strategy, Plans and Policy Directorate (G3) at the Pentagon,..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,LATE,6,fixed_660_dense_2953,2023-10-12,"Mr. Speaker Pro Tempore, I am proud to recognize and congratulate Mayor Joseph Thallemer, who is completing his tenure of dedicated service to Warsaw.
Indiana at the end of this year.
Currently serving in his third term as Mayor.
Joe Thallemer has long advocated solutions that make Warsaw a better p..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,LATE,7,fixed_660_dense_2943,2023-10-11,"Since the beginning of 2022, Ms. Hanif has organized monthly youth-led community clean-ups to expose our youth to community service and to develop community pride, attracting over 350 participants.
Ms. Hanif is currently the Vallejo leader of All Children Thrive California initiative, a community-le..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,LATE,8,fixed_660_dense_2946,2023-10-11,"Tiffany's firm belief in doing what was right was exemplified in frequent spirited debates with her siblings.
Her devotion to the Church placed morals at the forefront of her person.
Baptized at a young age at the first Shiloh Missionary Baptist Church, Tiffany, along with her mother and siblings, l..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,LATE,9,fixed_660_dense_2905,2023-09-28,"90--notwithstanding my strong opposition and encouragement to vote down the underlying bill. ____________________
HASC HEARING ON EXAMINING IRREGULARITY IN THE STRATEGIC BASING PROCESS FOR U.S. SPACE COMMAND; Congressional Record Vol.
169, No.
158



Date: 2023-09-28 Volume: 169, Issue: 158 Pages: E..."
US,fixed_660,dense_e5_base,What is the current official position regarding Iran?,LATE,10,fixed_660_dense_2881,2023-09-21,"As the 68th president of the CTA, she is only the third woman to hold the position.
In her over 3 decades of involvement in the industry, President Ades has seen enormous progress in her industry.
As she leads the organization, I know she will continue to grow CTA's membership and successfully guide..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,1,fixed_660_dense_2656,2023-07-11,"Mr. Speaker, I ask my colleagues to join me today in celebrating the 100th birthday of Vivian Litchard, a woman who answered the call of duty at the tender age of 18 and served our country with dignity in its darkest hours.
Though she may say ``It really wasn't a big deal, its just what we all did''..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,2,fixed_660_dense_2665,2023-07-12,"Eighth-grade algebra is the policy in high-performing foreign countries whose inhabitants will compete with America's children in the future--and that eighth-grade goal was expressly part of the 1999 and 2006 California math frameworks.
This current framework recommends ninth grade as when almost al..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,3,fixed_660_dense_2684,2023-07-17,"Not only did she win one race but conquered her next two events as well.
Zoe led the pack in the girls 1600-meter run, then won the 800- meter run less than two hours later in addition to the 300-meter hurdles.
Zoe should be commended for all her hard work throughout the past year and for bringing h..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,4,fixed_660_dense_2781,2023-08-15,"May God bless Ronnie, and may He look over Ronnie's family as we remember his splendid life. ____________________
RECOGNIZING THE 85TH BIRTHDAY OF JOHN TOWNSEND; Congressional Record Vol.
169, No.
136



Date: 2023-08-15 Volume: 169, Issue: 136 Pages: E778 - E779 ====================================..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,5,fixed_660_dense_2792,2023-08-22,"Throughout her career, she printed more than 1 million documents for the U.S. Marine Corps.
Ms. Kinney has demonstrated hard work, dedication, and a commitment to serving her country.
Her efforts have been a great benefit to her team, the U.S. Marine Corps, and our National security.
As she prepares..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,6,fixed_660_dense_2808,2023-08-29,"In 2002, the E-Government Act, which facilitated the Federal Government providing information and services to the public electronically, was enacted into law.
Federal agencies transmit regulations and other documents to the Federal Register electronically.
Congress is also capable of conducting offi..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,7,fixed_660_dense_2809,2023-08-29,"Mr. Speaker, it is my honor to recognize Howard Seid for his numerous efforts to better the lives of veterans across Ontonagon County and the Upper Peninsula of Michigan.
Through his bountiful service, charitable nature, and continued leadership, Howard has become irreplaceable to the people of the ..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,8,fixed_660_dense_2811,2023-08-29,"However, Civil War veteran James M. Schoonmaker and other great Americans, saw the promise of an industrial city on the Monongahela River.
Thus, Schoonmaker convinced famed industrialist William Donner to set up a tin plate mill within the new community.
Thanks to the American Tin Plate Company's su..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,9,fixed_660_dense_3057,2023-11-07,"For many decades, they have proudly operated as a CBS affiliate.
And in February 2016, they expanded their broadcasting network, adding ABC to their second channel, further adding to the content available to their viewers.
However, it wasn't just in content where WJHL sought change.
In the Fall of 2..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,10,fixed_660_dense_3097,2023-11-21,"The regular collection of information on federal advertising contracts with SDBs and businesses owned by women and minorities is essential to bridging the gap between what current statistics show and a more inclusive advertising landscape.
This bill would help achieve this goal while also promoting ..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,LATE,1,fixed_660_dense_3579,2024-05-14,"However, Lt.
Colonel Claiborne's service did not stop there.
In 2016, she co-founded the Sister of the Skies with pilots Christine Angel Hughes and Nia Wordlaw, with the mission of supporting and building a diverse aviation workforce by offering workshops, mentorships, and scholarships.
We owe a deb..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,LATE,2,fixed_660_dense_3360,2024-03-13,"This bill would allow commercial filmmaking and photography outside of the Capitol and Congressional office buildings by permit, so long as neither chamber is in session.
The policy allowing commercial filmmaking and photography in Union Square shows that the Capitol Police can handle commercial fil..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,LATE,3,fixed_660_dense_3097,2023-11-21,"The regular collection of information on federal advertising contracts with SDBs and businesses owned by women and minorities is essential to bridging the gap between what current statistics show and a more inclusive advertising landscape.
This bill would help achieve this goal while also promoting ..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,LATE,4,fixed_660_dense_3057,2023-11-07,"For many decades, they have proudly operated as a CBS affiliate.
And in February 2016, they expanded their broadcasting network, adding ABC to their second channel, further adding to the content available to their viewers.
However, it wasn't just in content where WJHL sought change.
In the Fall of 2..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,LATE,5,fixed_660_dense_2988,2023-10-19,"Their mission of caring for others is not only commendable but has a tangible impact on countless individuals within our community.
Goodwill's programs give those seeking employment a chance to showcase their skills and ambition in a productive environment.
They take pride in helping to lift those f..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,LATE,6,fixed_660_dense_2968,2023-10-17,"During his first year, Andrii traveled to my home state of California, where he completed an internship with the 144th Fighter Wing of California's Air National Guard in the City of Fresno.
As he learned how to fly F-15 fighter jets, Andrii took his learning experience in California very seriously, ..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,LATE,7,fixed_660_dense_2957,2023-10-13,"Since taking the position, Ruthie has helped increase the funding for the East Bay Center from $3.2M to $4.2M and in doing so has helped raise wages for the Center's staff.
Ruthie is also leading the Center's Strategic Plan, requiring organizational and cultural changes to the operation, doing so wh..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,LATE,8,fixed_660_dense_2960,2023-10-13,"During this time, Colonel Volk held various staff and command positions, both in the United States and Germany, gaining expertise and honing his leadership skills.
While serving as the Chief of the Strategic Leadership Division in the Army Strategy, Plans and Policy Directorate (G3) at the Pentagon,..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,LATE,9,fixed_660_dense_2913,2023-09-29,"The outstanding graduate of the first class, Staff Sgt.
Melvin C. Leverick, recalled ``I think that those who graduated [from the NCOCC] were much better prepared for some of the problems that would arise in Vietnam.''
The NCO candidate course was designed to maximize the two-year tour of the enlist..."
US,fixed_660,dense_e5_base,How did climate policy rhetoric change between the earliest and latest documents?,LATE,10,fixed_660_dense_2887,2023-09-21,"The hard work and spirit shown by generations of students and faculty have made Owens an outstanding educational institution.
Originally, Owens Community College was founded in 1965 in Wood County.
The college was name after Michael J. Owens, a Toledo-based inventor of automated glass bottle-making ..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,EARLY,1,hierarchical_bm25_16641,2024-02-09,"Ms. STANSBURY.
Mr. Speaker, I rise today in recognition of Veronica Krupnick of Santa Fe, New Mexico, who was selected by Casey Excellence for Children Awards to receive the 2024 Alumni Award.
Veronica is the first Indigenous person to have been selected for this great honor.
She is an enrolled memb..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,EARLY,2,hierarchical_bm25_16698,2024-02-14,"Mr. CAREY.
Mr. Speaker, I am proud to honor a bright young man from Ohio's 15th Congressional District.
Nathaniel Palaia, who attends South-Western Career Academy, was recently named a 2024 nominee for the U.S. Department of Education Presidential Scholars Program.
This is one of the highest honors ..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,EARLY,3,hierarchical_bm25_16752,2024-02-15,"gender.
Despite that, she knew that she had what it took to govern our country.
She won by over 21,000 votes, but not everyone applauded Shirley's win.
No one in the congress looked like her.
In Congress, her first assignment was a position in the Agricultural Committee in America, but she was disap..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,EARLY,4,hierarchical_bm25_16765,2024-02-16,"Mr. KEATING.
Mr. Speaker, I rise today in recognition of Dudley Davenport and on the dedication of the gymnasium at Sharon High School in his honor.
Born on December 14, 1937, Dudley Davenport was raised in Westport, Massachusetts, where he found a passion for sports, specifically basketball, at a y..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,EARLY,5,hierarchical_bm25_16789,2024-02-20,"Mr. LAMBORN.
Mr. Speaker, I am pleased to honor the life, legacy, and faith of Keith King, who died of pancreatic cancer on February 3, 2024, at the age of 75.
Keith was a champion for the Pikes Peak region as a successful and generous business entrepreneur, elected official, and advocate for school..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,EARLY,6,hierarchical_bm25_16804,2024-02-20,"Mr. THOMPSON.
Mr. Speaker, I rise to remember Geremiah Lofton--an intelligent, hardworking, and charismatic former member of my staff--who passed away on January 22, 2024.
A proud native of Port Arthur, Texas, Geremiah was the son of Gina and Kenneth Lofton, Sr.
He graduated from Memorial High Schoo..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,EARLY,7,hierarchical_bm25_16860,2024-02-26,"Mr. FALLON.
Mr. Speaker, I rise today to commemorate the life.
Nancy Faye Carlow of Nash, Texas, who peacefully passed away on January 13, 2024.
Mrs. Carlow was a loving wife, mother, and grandmother."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,EARLY,8,hierarchical_bm25_16941,2024-02-29,"Mr. LAMBORN.
Mr. Speaker, I rise today to honor the God-honoring life and generous impact of a Pikes Peak community stalwart--Gerald ``Jay'' Cimino, who died of natural causes on February 24, 2024, at the age of 87.
Jay truly was a pillar of the Pike's Peak region, both as a wellknown business innov..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,EARLY,9,hierarchical_bm25_16943,2024-02-29,"Mr. RYAN.
Mr. Speaker, I rise to acknowledge the Ulster County Chamber of Commerce's Leap of Kindness Day, on February 29, 2024.
Leap of Kindness Day was started in 2016 by the Saratoga County Chamber of Commerce and has taken place on February 29th each Leap Year since.
The goal of the day has alwa..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,EARLY,10,hierarchical_bm25_17993,2024-05-08,"Mr. Casillas' own journey exemplifies what it means to break through barriers to achieve success through dedication and commitment.
Mr. Casillas has beaten the odds and was named the Arizona Teacher of the Year in 2024 by the Arizona Educational Foundation, representing the state of Arizona at the n..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,LATE,1,hierarchical_bm25_17993,2024-05-08,"Mr. Casillas' own journey exemplifies what it means to break through barriers to achieve success through dedication and commitment.
Mr. Casillas has beaten the odds and was named the Arizona Teacher of the Year in 2024 by the Arizona Educational Foundation, representing the state of Arizona at the n..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,LATE,2,hierarchical_bm25_16941,2024-02-29,"Mr. LAMBORN.
Mr. Speaker, I rise today to honor the God-honoring life and generous impact of a Pikes Peak community stalwart--Gerald ``Jay'' Cimino, who died of natural causes on February 24, 2024, at the age of 87.
Jay truly was a pillar of the Pike's Peak region, both as a wellknown business innov..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,LATE,3,hierarchical_bm25_16943,2024-02-29,"Mr. RYAN.
Mr. Speaker, I rise to acknowledge the Ulster County Chamber of Commerce's Leap of Kindness Day, on February 29, 2024.
Leap of Kindness Day was started in 2016 by the Saratoga County Chamber of Commerce and has taken place on February 29th each Leap Year since.
The goal of the day has alwa..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,LATE,4,hierarchical_bm25_16860,2024-02-26,"Mr. FALLON.
Mr. Speaker, I rise today to commemorate the life.
Nancy Faye Carlow of Nash, Texas, who peacefully passed away on January 13, 2024.
Mrs. Carlow was a loving wife, mother, and grandmother."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,LATE,5,hierarchical_bm25_16789,2024-02-20,"Mr. LAMBORN.
Mr. Speaker, I am pleased to honor the life, legacy, and faith of Keith King, who died of pancreatic cancer on February 3, 2024, at the age of 75.
Keith was a champion for the Pikes Peak region as a successful and generous business entrepreneur, elected official, and advocate for school..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,LATE,6,hierarchical_bm25_16804,2024-02-20,"Mr. THOMPSON.
Mr. Speaker, I rise to remember Geremiah Lofton--an intelligent, hardworking, and charismatic former member of my staff--who passed away on January 22, 2024.
A proud native of Port Arthur, Texas, Geremiah was the son of Gina and Kenneth Lofton, Sr.
He graduated from Memorial High Schoo..."
US,hierarchical,bm25,What was the specific budget allocated to security in 2024?,LATE,7,hierarchical_bm25_16765,2024-02-16,"Mr. KEATING.
Mr. Speaker, I rise today in recognition of Dudley Davenport and on the dedication of the gymnasium at Sharon High School in his honor.
Born on December 14, 1937, Dudley Davenport was raised in Westport, Massachusetts, where he found a passion for sports, specifically basketball, at a y..."
